,Area,Bedroom,Floor,WC,Price,Date,District,City,Latitude,Longitude
7370,41.0,3,2,2,7.0,2023-05-03 15:00:59,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
7371,33.0,3,1,3,4.7,2023-05-08 17:24:19,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7372,44.0,3,2,3,5.35,2022-12-29 7:54:09,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7373,36.0,2,1,2,3.8,2023-05-19 8:58:10,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7374,110.0,4,3,-1,7.0,2023-05-03 15:00:59,Cẩm Lệ,Đà Nẵng,108.1572752,15.9716436
7375,100.0,5,-1,4,5.7,2023-04-15 6:26:35,Biên Hòa,Đồng Nai,107.3210131,11.54331
7376,35.2,2,-1,2,1.75,2023-04-03 9:57:50,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
7377,279.0,4,2,2,41.2,2022-11-23 16:58:39,Sóc Trăng,Sóc Trăng,105.9285373,9.5594117
7378,72.0,-1,3,-1,0.0,2023-06-10 14:26:17,Hồng Bàng,Hải Phòng,106.6510316,20.8636587
7379,10.0,-1,-1,-1,0.0,2023-06-10 14:26:17,Hà Đông,Hà Nội,105.7745175,20.9698363
7380,80.0,2,3,-1,11.0,2023-04-20 10:57:08,Thanh Xuân,Hà Nội,105.79994,20.989273
7381,50.0,4,2,4,5.65,2023-02-19 11:43:59,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7382,64.0,4,4,5,8.6,2023-02-02 12:24:39,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
7383,52.0,3,3,3,4.8,2023-05-28 16:01:55,Quận 12,TP Hồ Chí Minh,106.6032773,10.8186095
7384,114.0,5,3,5,9.3,2022-11-04 13:43:57,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
7385,60.0,4,2,4,5.65,2023-02-19 11:43:59,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7386,44.0,2,2,2,1.5,2023-05-27 9:44:12,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
7387,55.0,-1,2,-1,3.5,2023-05-29 13:05:30,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
7388,3.0,-1,3,-1,0.0,2023-06-10 14:26:17,An Dương,Hải Phòng,106.666249,20.845053
7389,5.0,4,3,5,14.8,2022-10-27 16:50:48,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7390,50.0,2,1,-1,0.66,2023-05-19 8:40:09,Hóc Môn,TP Hồ Chí Minh,106.594891,10.888477
7391,36.0,2,1,2,1.8,2023-05-08 19:35:37,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
7392,44.0,-1,3,-1,5.7,2023-04-15 6:26:35,Đống Đa,Hà Nội,105.823545,21.023833
7393,10.0,4,4,4,3.6,2023-05-21 16:39:53,Đống Đa,Hà Nội,105.823545,21.023833
7394,6.0,-1,3,-1,14.0,2023-04-26 17:39:32,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
7395,90.0,2,-1,2,1.4,2023-05-13 20:31:19,Phụng Hiệp,Hậu Giang,105.7528738,9.800085
7396,46.0,-1,3,3,0.0,2023-06-10 14:26:17,Hồng Bàng,Hải Phòng,106.6510316,20.8636587
7397,100.0,10,6,10,10.3,2022-10-26 15:38:40,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
7398,74.0,3,1,2,2.6,2023-05-21 17:31:55,Biên Hòa,Đồng Nai,107.3210131,11.54331
7399,70.0,3,-1,3,2.75,2023-03-27 19:16:59,Huế,Thừa Thiên Huế,107.4678438,16.322695
7400,78.0,6,2,7,8.7,2022-12-24 21:14:04,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
7401,50.0,6,5,6,0.0,2023-06-10 14:26:17,Hoàng Mai,Hà Nội,105.849591,20.983773
7402,50.0,6,5,6,0.0,2023-06-10 14:26:17,Hoàng Mai,Hà Nội,105.849591,20.983773
7403,85.0,-1,4,-1,4.8,2023-05-28 16:01:55,Lào Cai,Lào Cai,103.9743949,22.4806284
7404,6.0,2,4,2,0.0,2023-06-10 14:26:17,Quận 7,TP Hồ Chí Minh,106.677805,10.705888
7405,5.0,-1,-1,-1,10.5,2023-04-20 11:00:18,Phú Nhuận,TP Hồ Chí Minh,106.6817363,10.7920119
7406,75.0,3,1,2,5.65,2023-02-19 11:43:59,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7407,72.0,4,2,3,0.0,2023-06-10 14:26:17,Biên Hòa,Đồng Nai,107.3210131,11.54331
7408,54.0,4,4,2,5.8,2023-05-11 21:11:02,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7409,82.0,2,1,2,3.65,2023-03-19 10:45:17,Biên Hòa,Đồng Nai,107.3210131,11.54331
7410,37.0,4,-1,-1,3.3,2023-05-09 15:32:58,Hai Bà Trưng,Hà Nội,105.855885,21.0115747
7411,135.0,-1,-1,-1,9.7,2023-03-12 9:02:45,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
7412,40.0,3,1,2,4.0,2023-05-29 16:40:39,Quận 6,TP Hồ Chí Minh,106.610143,10.733814
7413,35.0,2,5,2,2.8,2023-05-18 16:57:44,Hà Đông,Hà Nội,105.7745175,20.9698363
7414,100.0,4,3,-1,5.7,2023-04-15 6:26:35,Liên Chiểu,Đà Nẵng,108.086564,16.0329728
7415,80.0,3,-1,4,4.48,2023-05-29 11:51:53,Hương Thủy,Thừa Thiên Huế,106.676903,20.789178
7416,55.0,5,2,-1,8.0,2023-04-15 11:16:07,Quận 5,TP Hồ Chí Minh,106.6505485,10.7461928
7417,5.0,4,-1,5,6.0,2023-05-20 13:31:14,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
7418,76.0,-1,-1,-1,6.6,2023-05-04 10:01:35,Long Biên,Hà Nội,105.8653592,21.0401554
7419,120.0,-1,2,-1,4.6,2023-05-30 8:51:51,Châu Thành,Tiền Giang,104.4771134,10.3602131
7420,2.0,3,-1,3,2.75,2023-03-27 19:16:59,Huế,Thừa Thiên Huế,107.4678438,16.322695
7421,46.0,-1,5,-1,0.0,2023-06-10 14:26:17,Hồng Bàng,Hải Phòng,106.6510316,20.8636587
7422,80.0,12,-1,12,8.75,2022-11-04 9:57:23,Đống Đa,Hà Nội,105.823545,21.023833
7423,85.0,3,2,2,6.5,2023-05-07 8:02:45,Quận 12,TP Hồ Chí Minh,106.6032773,10.8186095
7424,6.0,3,3,3,0.0,2023-06-10 14:26:17,Tân Phú,TP Hồ Chí Minh,106.7248536,10.7307078
7425,49.0,4,4,-1,4.8,2023-05-28 16:01:55,Ba Đình,Hà Nội,105.760936,20.946341
7426,4.0,1,-1,2,4.3,2023-05-12 16:53:40,Quận 7,TP Hồ Chí Minh,106.677805,10.705888
7427,51.0,2,1,2,5.7,2023-04-15 6:26:35,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
7428,46.0,3,-1,3,6.0,2023-05-20 13:31:14,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7429,66.0,-1,3,-1,8.5,2023-04-25 23:14:11,Hải Châu,Đà Nẵng,108.1888335,16.0213129
7430,5.0,-1,1,-1,5.0,2023-05-19 7:48:17,Quận 3,TP Hồ Chí Minh,106.660335,10.771637
7431,36.0,2,1,-1,1.2,2023-05-04 8:40:02,Thanh Trì,Hà Nội,105.892628,20.983208
7432,50.0,4,3,3,4.5,2023-05-26 21:22:25,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
7433,80.0,-1,3,-1,5.6,2023-05-21 20:17:42,Thanh Khê,Đà Nẵng,108.1665222,16.0263747
7434,5.0,3,3,3,7.9,2023-02-18 10:30:51,Tân Phú,TP Hồ Chí Minh,106.7248536,10.7307078
7435,26.0,2,-1,-1,2.25,2023-03-16 0:26:50,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
7436,70.0,-1,-1,3,4.0,2023-05-29 16:40:39,Hai Bà Trưng,Hà Nội,105.855885,21.0115747
7437,292.0,4,3,4,5.5,2023-06-03 9:43:37,Thới Lai,Cần Thơ,105.5579,10.06585
7438,55.0,3,-1,3,6.5,2023-05-07 8:02:45,Phú Nhuận,TP Hồ Chí Minh,106.6817363,10.7920119
7439,80.0,-1,3,-1,4.19,2023-05-15 16:46:55,Hương Thủy,Thừa Thiên Huế,106.676903,20.789178
7440,30.0,4,5,4,5.0,2023-05-19 7:48:17,Cầu Giấy,Hà Nội,105.8028938,21.0288366
7441,40.0,3,2,2,3.2,2023-05-16 23:56:24,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7442,72.0,4,2,3,4.8,2023-05-28 16:01:55,Quận 12,TP Hồ Chí Minh,106.6032773,10.8186095
7443,108.0,5,3,5,10.5,2023-04-20 11:00:18,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
7444,36.0,2,1,2,3.95,2023-04-04 19:44:17,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7445,10.0,3,-1,4,4.8,2023-05-28 16:01:55,Thanh Xuân,Hà Nội,105.79994,20.989273
7446,48.0,4,2,3,2.15,2023-04-13 1:23:34,Quận 8,TP Hồ Chí Minh,106.5978388,10.6923593
7447,35.0,2,1,2,1.65,2023-05-22 16:01:26,Quận 8,TP Hồ Chí Minh,106.5978388,10.6923593
7448,5.0,3,1,3,5.0,2023-05-19 7:48:17,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
7449,60.0,4,2,3,2.65,2023-04-11 15:54:23,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
7450,42.0,3,-1,-1,5.25,2023-02-18 13:49:39,Cầu Giấy,Hà Nội,105.8028938,21.0288366
7451,60.0,4,2,3,2.55,2023-05-18 15:14:18,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
7452,40.0,4,2,3,3.95,2023-04-04 19:44:17,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7453,44.0,3,2,3,7.25,2022-11-18 16:24:42,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
7454,60.0,2,1,1,2.7,2023-05-13 1:01:06,Biên Hòa,Đồng Nai,107.3210131,11.54331
7455,36.3,2,1,2,1.7,2023-05-24 8:45:02,Quận 8,TP Hồ Chí Minh,106.5978388,10.6923593
7456,130.0,7,4,8,16.3,2022-07-05 10:04:42,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
7457,90.0,2,-1,2,1.4,2023-05-13 20:31:19,Phụng Hiệp,Hậu Giang,105.7528738,9.800085
7458,-1.0,-1,-1,-1,0.0,2023-06-10 14:26:17,Hà Đông,Hà Nội,105.7745175,20.9698363
7459,42.0,-1,-1,-1,0.0,2023-06-10 14:26:17,Hà Đông,Hà Nội,105.7745175,20.9698363
7460,80.0,4,3,-1,24.8,2022-11-27 12:40:43,Thanh Khê,Đà Nẵng,108.1665222,16.0263747
7461,130.0,4,-1,-1,59.0,2022-11-19 8:42:29,Hải Châu,Đà Nẵng,108.1888335,16.0213129
7462,114.0,5,3,5,9.4,2022-11-27 14:42:01,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
7463,36.0,3,5,5,8.2,2023-03-27 7:06:12,Phú Nhuận,TP Hồ Chí Minh,106.6817363,10.7920119
7464,36.0,3,5,5,8.2,2023-03-27 7:06:12,Phú Nhuận,TP Hồ Chí Minh,106.6817363,10.7920119
7465,30.0,-1,-1,-1,0.0,2023-06-10 14:26:17,Hà Đông,Hà Nội,105.7745175,20.9698363
7466,33.0,4,-1,-1,2.95,2023-04-18 11:48:00,Hoàng Mai,Hà Nội,105.849591,20.983773
7467,30.0,3,-1,-1,3.55,2023-04-18 9:08:51,Hoàng Mai,Hà Nội,105.849591,20.983773
7468,175.0,2,-1,2,8.5,2023-04-25 23:14:11,Quận 6,TP Hồ Chí Minh,106.610143,10.733814
7469,46.0,4,4,-1,5.75,2023-02-16 9:48:14,Đống Đa,Hà Nội,105.823545,21.023833
7471,52.0,3,2,3,9.0,2023-04-24 16:39:26,Quận 11,TP Hồ Chí Minh,106.627838,10.748557
7472,6.0,4,-1,1,0.0,2023-06-10 14:26:17,Đống Đa,Hà Nội,105.823545,21.023833
7473,45.0,-1,-1,3,2.5,2023-05-30 15:22:15,Hai Bà Trưng,Hà Nội,105.855885,21.0115747
7474,32.0,-1,-1,-1,0.0,2023-06-10 14:26:17,Hà Đông,Hà Nội,105.7745175,20.9698363
7475,55.0,-1,-1,-1,0.0,2023-06-10 14:26:17,Hà Đông,Hà Nội,105.7745175,20.9698363
7476,50.0,3,3,3,3.65,2023-03-19 10:45:17,Huế,Thừa Thiên Huế,107.4678438,16.322695
7477,76.0,4,2,5,1.35,2023-05-11 9:31:20,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
7478,225.0,-1,-1,-1,2.94,2023-05-17 16:48:06,Đất Đỏ,Bà Rịa Vũng Tàu,107.2675215,10.4893587
7479,88.0,5,2,3,7.35,2022-10-27 19:10:32,Quận 9,TP Hồ Chí Minh,106.755324,10.764192
7480,7.0,3,1,2,0.45,2023-06-08 16:15:01,Hóc Môn,TP Hồ Chí Minh,106.594891,10.888477
7481,45.0,-1,5,-1,7.5,2023-05-31 12:03:06,Hoàng Mai,Hà Nội,105.849591,20.983773
7482,57.0,3,4,3,4.7,2023-05-08 17:24:19,Tây Hồ,Hà Nội,105.8218467,21.0641965
7483,83.0,4,2,4,4.7,2023-05-08 17:24:19,Quận 9,TP Hồ Chí Minh,106.755324,10.764192
7484,73.0,7,3,-1,21.5,2022-10-26 10:58:37,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
7485,50.0,-1,-1,-1,3.3,2023-05-09 15:32:58,Quận 3,TP Hồ Chí Minh,106.660335,10.771637
7486,38.0,-1,-1,-1,25.0,2022-10-29 16:17:05,Long Biên,Hà Nội,105.8653592,21.0401554
7487,68.0,-1,2,-1,12.99,2023-04-19 9:56:04,Quận 6,TP Hồ Chí Minh,106.610143,10.733814
7488,140.0,3,2,4,14.7,2022-11-03 9:26:21,Quận 9,TP Hồ Chí Minh,106.755324,10.764192
7489,25.0,-1,-1,-1,45.0,2022-11-26 19:02:06,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
7490,46.0,4,-1,3,3.85,2023-04-23 9:44:03,Hoàng Mai,Hà Nội,105.849591,20.983773
7491,75.0,3,2,3,1.99,2023-05-25 14:09:31,Đức Hòa,Long An,106.4574174,10.823593
7492,100.0,4,3,-1,5.7,2023-04-15 6:26:35,Liên Chiểu,Đà Nẵng,108.086564,16.0329728
7493,6.0,2,1,3,17.0,2023-02-21 11:32:55,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
7494,120.0,-1,3,-1,8.0,2023-04-15 11:16:07,Từ Sơn,Bắc Ninh,105.913377106,21.0679313375
7495,80.0,4,3,-1,4.15,2023-05-01 9:33:43,Thanh Khê,Đà Nẵng,108.1665222,16.0263747
7496,-1.0,-1,-1,-1,0.0,2023-06-10 14:26:17,Hà Đông,Hà Nội,105.7745175,20.9698363
7497,45.0,2,1,-1,2.8,2023-05-18 16:57:44,Quận 11,TP Hồ Chí Minh,106.627838,10.748557
7498,31.0,-1,4,-1,2.95,2023-04-18 11:48:00,Hai Bà Trưng,Hà Nội,105.855885,21.0115747
7499,45.0,2,2,2,3.0,2023-05-27 10:37:42,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7500,22.0,2,1,2,4.55,2023-05-08 21:09:49,Thủ Đức,TP Hồ Chí Minh,106.6979004,10.7403457
7501,33.0,2,1,2,3.95,2023-04-04 19:44:17,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
7502,36.0,2,1,2,8.4,2022-11-10 13:04:45,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
7503,41.0,3,5,4,7.5,2023-05-31 12:03:06,Tây Hồ,Hà Nội,105.8218467,21.0641965
7504,72.0,5,3,6,9.0,2023-04-24 16:39:26,Tân Phú,TP Hồ Chí Minh,106.7248536,10.7307078
7505,280.0,15,6,16,39.0,2022-10-07 6:37:28,Quận 12,TP Hồ Chí Minh,106.6032773,10.8186095
7506,34.0,2,-1,-1,3.86,2023-05-31 10:56:10,Hoàng Mai,Hà Nội,105.849591,20.983773
7507,69.0,5,-1,-1,10.0,2023-05-05 22:54:38,Quận 3,TP Hồ Chí Minh,106.660335,10.771637
7508,2.0,3,2,2,3.8,2023-05-19 8:58:10,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
7509,90.0,-1,-1,-1,13.3,2022-11-03 14:04:25,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
7510,80.0,4,3,-1,57.0,2022-11-09 20:15:31,Liên Chiểu,Đà Nẵng,108.086564,16.0329728
7511,298.0,4,3,4,5.98,2023-05-25 9:58:25,Thới Lai,Cần Thơ,105.5579,10.06585
7512,34.0,3,4,-1,2.95,2023-04-18 11:48:00,Hoàng Mai,Hà Nội,105.849591,20.983773
7513,60.0,4,3,-1,41.5,2022-11-24 21:57:40,Thanh Khê,Đà Nẵng,108.1665222,16.0263747
7514,65.0,4,7,-1,12.9,2022-12-31 18:03:39,Tây Hồ,Hà Nội,105.8218467,21.0641965
7515,100.0,-1,5,-1,12.0,2022-11-04 21:40:49,Ngũ Hành Sơn,Đà Nẵng,108.2542095,15.9978454
7516,45.0,2,-1,2,3.85,2023-04-23 9:44:03,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7517,140.0,2,1,2,1.4,2023-05-13 20:31:19,Phụng Hiệp,Hậu Giang,105.7528738,9.800085
7518,56.0,2,1,2,4.95,2023-05-16 17:49:25,Tân Phú,TP Hồ Chí Minh,106.7248536,10.7307078
7519,40.0,2,1,2,4.05,2022-12-07 12:05:27,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7520,60.0,4,2,3,31.5,2022-11-25 10:11:10,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
7521,50.0,4,4,-1,5.65,2023-02-19 11:43:59,Hà Đông,Hà Nội,105.7745175,20.9698363
7522,60.0,4,2,3,28.5,2022-11-25 10:14:12,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
7523,60.0,4,2,3,25.5,2022-11-25 10:18:25,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
7524,60.0,4,2,3,30.5,2022-11-25 10:21:22,Quận 8,TP Hồ Chí Minh,106.5978388,10.6923593
7525,48.0,4,2,3,31.5,2022-11-25 10:11:10,Quận 8,TP Hồ Chí Minh,106.5978388,10.6923593
7526,39.0,2,-1,2,0.0,2023-06-10 14:26:17,Quận 8,TP Hồ Chí Minh,106.5978388,10.6923593
7527,42.0,2,1,2,0.0,2023-06-10 14:26:17,Quận 8,TP Hồ Chí Minh,106.5978388,10.6923593
7528,48.0,2,1,2,2.2,2023-04-21 15:17:22,Quận 7,TP Hồ Chí Minh,106.677805,10.705888
7529,35.0,3,5,4,4.1,2023-05-20 13:51:55,Cầu Giấy,Hà Nội,105.8028938,21.0288366
7530,20.0,-1,1,2,0.0,2023-06-10 14:26:17,Quận 8,TP Hồ Chí Minh,106.5978388,10.6923593
7531,39.0,2,1,2,0.0,2023-06-10 14:26:17,Quận 8,TP Hồ Chí Minh,106.5978388,10.6923593
7532,52.5,2,1,2,0.0,2023-06-10 14:26:17,Quận 7,TP Hồ Chí Minh,106.677805,10.705888
7533,130.0,6,4,8,24.0,2023-03-28 15:21:16,Tân Phú,TP Hồ Chí Minh,106.7248536,10.7307078
7534,48.0,2,1,2,0.0,2023-06-10 14:26:17,Quận 8,TP Hồ Chí Minh,106.5978388,10.6923593
7535,27.5,2,1,2,0.0,2023-06-10 14:26:17,Quận 8,TP Hồ Chí Minh,106.5978388,10.6923593
7536,38.5,-1,-1,2,0.0,2023-06-10 14:26:17,Quận 7,TP Hồ Chí Minh,106.677805,10.705888
7537,38.5,-1,-1,2,0.0,2023-06-10 14:26:17,Quận 7,TP Hồ Chí Minh,106.677805,10.705888
7538,40.0,2,-1,2,0.0,2023-06-10 14:26:17,Quận 8,TP Hồ Chí Minh,106.5978388,10.6923593
7539,348.0,5,3,6,7.0,2023-05-03 15:00:59,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
7540,15.0,2,-1,2,1.35,2023-05-11 9:31:20,Phú Nhuận,TP Hồ Chí Minh,106.6817363,10.7920119
7541,45.0,2,1,2,3.77,2023-05-29 13:16:45,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7542,46.0,2,-1,2,2.1,2023-05-06 11:27:03,Quận 7,TP Hồ Chí Minh,106.677805,10.705888
7543,4.5,-1,3,-1,6.5,2023-05-07 8:02:45,Phú Nhuận,TP Hồ Chí Minh,106.6817363,10.7920119
7544,72.0,-1,3,5,0.98,2023-06-03 9:23:59,Hóc Môn,TP Hồ Chí Minh,106.594891,10.888477
7545,124.0,2,-1,1,3.19,2023-05-26 14:35:54,Huế,Thừa Thiên Huế,107.4678438,16.322695
7546,220.0,2,-1,2,28.5,2022-11-01 17:07:13,Đất Đỏ,Bà Rịa Vũng Tàu,107.2675215,10.4893587
7547,47.0,3,-1,2,5.5,2023-06-03 9:43:37,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
7548,48.0,3,2,2,4.98,2023-05-28 13:41:56,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7549,56.0,-1,-1,-1,14.5,2022-11-25 14:05:05,Long Biên,Hà Nội,105.8653592,21.0401554
7550,75.0,4,3,4,7.6,2023-04-03 11:06:44,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7551,2.0,-1,3,-1,52.9,2022-11-25 15:28:49,Huế,Thừa Thiên Huế,107.4678438,16.322695
7552,45.0,2,1,2,4.3,2023-05-12 16:53:40,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7553,81.0,-1,4,-1,13.0,2023-04-19 9:56:04,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
7554,5.0,5,2,6,7.9,2023-02-18 10:30:51,Phú Nhuận,TP Hồ Chí Minh,106.6817363,10.7920119
7555,80.0,-1,-1,-1,41.9,2022-11-25 15:58:37,Hương Thủy,Thừa Thiên Huế,106.676903,20.789178
7556,60.0,2,1,2,4.4,2023-05-19 11:55:51,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7557,94.0,3,1,3,4.95,2023-05-16 17:49:25,Quận 9,TP Hồ Chí Minh,106.755324,10.764192
7558,58.0,3,3,3,10.5,2023-04-20 11:00:18,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
7559,59.0,3,2,2,4.45,2022-12-29 10:12:53,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
7560,64.0,5,4,5,13.5,2023-02-26 20:07:44,Nha Trang,Khánh Hòa,109.112878,12.1428752
7561,59.0,3,2,2,4.45,2022-12-29 10:12:53,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
7562,60.0,4,5,4,8.9,2023-03-06 16:35:13,Quận 7,TP Hồ Chí Minh,106.677805,10.705888
7563,34.0,5,2,6,3.9,2023-05-13 20:15:20,Bến Lức,Long An,106.4735796,10.650788
7564,42.0,6,-1,4,4.5,2023-05-26 21:22:25,Tây Hồ,Hà Nội,105.8218467,21.0641965
7565,68.0,4,3,5,7.2,2023-04-13 22:10:54,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
7566,48.0,3,4,3,7.1,2023-01-05 13:39:48,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
7567,52.0,2,-1,1,6.0,2023-05-20 13:31:14,Tân Bình,TP Hồ Chí Minh,106.609111636,10.7794703627
7568,106.0,-1,3,-1,13.2,2022-10-28 20:34:41,Phú Nhuận,TP Hồ Chí Minh,106.6817363,10.7920119
7569,81.0,-1,5,-1,11.5,2023-04-10 15:17:04,Quận 3,TP Hồ Chí Minh,106.660335,10.771637
7570,60.0,-1,4,-1,10.5,2023-04-20 11:00:18,Phú Nhuận,TP Hồ Chí Minh,106.6817363,10.7920119
7571,60.0,2,-1,2,3.65,2023-03-19 10:45:17,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7572,40.0,4,5,4,4.9,2023-04-25 11:43:13,Ba Đình,Hà Nội,105.760936,20.946341
7573,78.0,-1,-1,-1,7.9,2023-02-18 10:30:51,Hoàng Mai,Hà Nội,105.849591,20.983773
7574,80.0,-1,2,-1,35.9,2022-11-26 8:21:25,Huế,Thừa Thiên Huế,107.4678438,16.322695
7575,140.0,2,1,2,1.4,2023-05-13 20:31:19,Phụng Hiệp,Hậu Giang,105.7528738,9.800085
7576,90.0,2,1,2,1.4,2023-05-13 20:31:19,Châu Thành A,Hậu Giang,105.5323442,9.8653256
7577,30.0,2,1,2,1.3,2023-05-12 14:44:39,Quận 10,TP Hồ Chí Minh,106.644554,10.756368
7578,68.0,2,1,2,4.5,2023-05-26 21:22:25,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7579,5.0,-1,5,-1,10.0,2023-05-05 22:54:38,Phú Nhuận,TP Hồ Chí Minh,106.6817363,10.7920119
7580,50.0,2,1,2,1.9,2023-04-13 15:37:28,Quận 7,TP Hồ Chí Minh,106.677805,10.705888
7581,90.0,2,-1,2,1.4,2023-05-13 20:31:19,Phụng Hiệp,Hậu Giang,105.7528738,9.800085
7582,45.0,2,1,2,4.35,2023-05-18 9:41:36,Gò Vấp,TP Hồ Chí Minh,106.66333,10.79667
7583,24.0,3,2,2,0.0,2023-06-10 14:26:17,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
7584,51.0,3,2,2,0.0,2023-06-10 14:26:17,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
7585,60.0,-1,-1,4,0.0,2023-06-10 14:26:17,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
7586,3.0,-1,2,2,0.0,2023-06-10 14:26:17,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
7587,54.0,2,1,-1,0.0,2023-06-10 14:26:17,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
7588,53.0,2,1,2,0.0,2023-06-10 14:26:17,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
7589,51.0,3,2,3,0.0,2023-06-10 14:26:17,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
7590,64.0,-1,3,-1,0.0,2023-06-10 14:26:17,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
7591,17.0,3,2,3,0.0,2023-06-10 14:26:17,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
7592,75.0,3,1,2,2.5,2023-05-30 15:22:15,Biên Hòa,Đồng Nai,107.3210131,11.54331
7593,50.0,3,3,3,0.0,2023-06-10 14:26:17,Bình Thạnh,TP Hồ Chí Minh,106.73444,10.75306
7594,33.0,3,-1,3,7.1,2023-01-05 13:39:48,Quận 3,TP Hồ Chí Minh,106.660335,10.771637
7595,80.0,4,2,4,5.0,2023-05-19 7:48:17,Biên Hòa,Đồng Nai,107.3210131,11.54331
7596,45.0,3,-1,-1,62.0,2022-11-26 11:00:23,Cầu Giấy,Hà Nội,105.8028938,21.0288366
7597,100.0,-1,3,-1,4.67,2023-05-21 8:53:54,Vị Thanh,Hậu Giang,105.3285245,9.6795344
7598,81.0,3,5,3,4.29,2023-05-16 14:49:20,Huế,Thừa Thiên Huế,107.4678438,16.322695
7599,60.0,4,2,3,21.5,2022-11-26 11:50:52,Bình Tân,TP Hồ Chí Minh,106.556147,10.724754
7600,60.0,2,1,2,23.5,2022-11-26 11:55:46,Quận 8,TP Hồ Chí Minh,106.5978388,10.6923593
7601,60.0,3,1,3,29.5,2022-11-26 12:02:36,Quận 8,TP Hồ Chí Minh,106.5978388,10.6923593
